OBJECTID,id_person,Season,classifica,league_nam,team_name,team_id,City_PoB,State_Pob,State_Abbr,Country_Po,Region_PoB,Group_PoB,PoB_Lat,PoB_Long
51209,31629,1960,MiLB,Western Carolina,Hickory,1960_WesternCarolina_Hickory, , , , , , ,0,0
51270,31685,1960,MiLB,American Association,Louisville,1960_AmericanAssociation_Louisville,Cleveland_OH_US,Cleveland,OH,US,Northern America,Northern America,41.505161,-81.693445
51299,31697,1960,MiLB,Pacific Coast,San Diego,1960_PacificCoast_SanDiego,Alquizar_CU,Alquizar, ,CU,Caribbean,Latin America and the Caribbean,22.806931,-82.585754
51494,31807,1960,MiLB,Appalachian,Johnson City,1960_Appalachian_JohnsonCity,SanFrancisco_CA_US,San Francisco,CA,US,Northern America,Northern America,37.779277,-122.41927
51546,31868,1960,MiLB,Northern,Fargo-Moorhead,1960_Northern_Fargo-Moorhead,Santurce_PR,Santurce, ,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
51549,31868,1960,MiLB,Texas,Amarillo,1960_Texas_Amarillo,Santurce_PR,Santurce,0,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
51626,31920,1960,MiLB,Southern Association,Little Rock,1960_SouthernAssociation_LittleRock,Providence_RI_US,Providence,RI,US,Northern America,Northern America,41.823989,-71.412834
51649,31931,1960,MiLB,Southern Association,Nashville,1960_SouthernAssociation_Nashville,Dallas_TX_US,Dallas,TX,US,Northern America,Northern America,32.776272,-96.796856
51709,31955,1960,MiLB,South Atlantic,Jacksonville,1960_SouthAtlantic_Jacksonville,Readsville_MO_US,Readsville,MO,US,Northern America,Northern America,38.804487,-91.719062
51979,32120,1960,MiLB,Alabama-Florida,Selma,1960_Alabama-Florida_Selma, , , , , , ,0,0
52015,32142,1960,MiLB,Alabama-Florida,Selma,1960_Alabama-Florida_Selma,SaltLakeCity_UT_US,Salt Lake City,UT,US,Northern America,Northern America,40.767013,-111.890431
52019,32145,1960,MiLB,Western Carolina,Statesville,1960_WesternCarolina_Statesville, , , , , , ,0,0
52092,32185,1960,MiLB,Illinois-Indiana-Iowa,Cedar Rapids,1960_Illinois-Indiana-Iowa_CedarRapids,StLouis_MO_US,St. Louis,MO,US,Northern America,Northern America,38.627273,-90.197889
52334,32346,1960,MiLB,Sophomore,Albuquerque,1960_Sophomore_Albuquerque, , , , , , ,0,0
52386,32386,1960,MiLB,New York-Pennsylvania,Corning,1960_NewYork-Pennsylvania_Corning, , , , , , ,0,0
52404,32390,1960,MiLB,Texas,San Antonio,1960_Texas_SanAntonio,0,0,0,0,0,0,0,0
52407,32390,1960,MiLB,Eastern,Lancaster,1960_Eastern_Lancaster,0,0,0,0,0,0,0,0
52428,32406,1960,MiLB,Midwest,Keokuk,1960_Midwest_Keokuk,Jonesborough_TN_US,Jonesborough,TN,US,Northern America,Northern America,36.294272,-82.473479
52535,32478,1960,MiLB,Northwest,Yakima,1960_Northwest_Yakima,Derby_CT_US,Derby,CT,US,Northern America,Northern America,41.322361,-73.089032
52560,32500,1960,MiLB,California,Reno,1960_California_Reno,Brooklyn_NY_US,Brooklyn,NY,US,Northern America,Northern America,40.650104,-73.949582
52562,32506,1960,MiLB,Western Carolina,Shelby,1960_WesternCarolina_Shelby, , , , , , ,0,0
52563,32507,1960,MiLB,Appalachian,Salem,1960_Appalachian_Salem, , , , , , ,0,0
52624,32575,1960,MiLB,Pacific Coast,Sacramento,1960_PacificCoast_Sacramento,StJean_QC_CA,St. Jean,QC,CA,Northern America,Northern America,46.920916,-70.890475
52741,32645,1960,MiLB,Southern Association,Memphis,1960_SouthernAssociation_Memphis,GastonCounty_NC_US,Gaston County,NC,US,Northern America,Northern America,36.500428,-77.64498
52900,32715,1960,MiLB,New York-Pennsylvania,Wellsville,1960_NewYork-Pennsylvania_Wellsville, , , , , , ,0,0
52942,32737,1960,MiLB,New York-Pennsylvania,Elmira,1960_NewYork-Pennsylvania_Elmira,Clinton_IN_US,Clinton,IN,US,Northern America,Northern America,39.656982,-87.398074
52990,32765,1960,MiLB,Pioneer,Pocatello,1960_Pioneer_Pocatello, , , , , , ,0,0
53017,32780,1960,MiLB,International,Montreal,1960_International_Montreal,Buffalo_NY_US,Buffalo,NY,US,Northern America,Northern America,42.886717,-78.878392
53098,32833,1960,MiLB,New York-Pennsylvania,Corning,1960_NewYork-Pennsylvania_Corning,Weirton_WV_US,Weirton,WV,US,Northern America,Northern America,40.418957,-80.589517
53148,32882,1960,MiLB,Western Carolina,Statesville,1960_WesternCarolina_Statesville, , , , , , ,0,0
53149,32886,1960,MiLB,Western Carolina,Gastonia,1960_WesternCarolina_Gastonia, , , , , , ,0,0
53156,32893,1960,MiLB,American Association,Dallas-Fort Worth,1960_AmericanAssociation_Dallas-FortWorth,0,0,0,0,0,0,0,0
53158,32893,1960,MiLB,Texas,Amarillo,1960_Texas_Amarillo,0,0,0,0,0,0,0,0
53159,32893,1960,MiLB,Eastern,Lancaster,1960_Eastern_Lancaster,0,0,0,0,0,0,0,0
53171,32900,1960,MiLB,Midwest,Dubuque,1960_Midwest_Dubuque, , , , , , ,0,0
53172,32900,1960,MiLB,Appalachian,Kingsport,1960_Appalachian_Kingsport, , , , , , ,0,0
53173,32901,1960,MiLB,Midwest,Decatur,1960_Midwest_Decatur, , , , , , ,0,0
53175,32901,1960,MiLB,Appalachian,Morristown,1960_Appalachian_Morristown, , , , , , ,0,0
53235,32930,1960,MiLB,Carolina,Raleigh,1960_Carolina_Raleigh,Stockton_CA_US,Stockton,CA,US,Northern America,Northern America,37.957702,-121.29078
53237,32930,1960,MiLB,Eastern,Allentown,1960_Eastern_Allentown,Stockton_CA_US,Stockton,CA,US,Northern America,Northern America,37.957702,-121.29078
53307,32978,1960,MiLB,Appalachian,Salem,1960_Appalachian_Salem, , , , , , ,0,0
53384,33049,1960,MiLB,International,Montreal,1960_International_Montreal,Brooklyn_NY_US,Brooklyn,NY,US,Northern America,Northern America,40.650104,-73.949582
53756,33336,1960,MiLB,Appalachian,Salem,1960_Appalachian_Salem, , , , , , ,0,0
53772,33341,1960,MiLB,Florida State,Leesburg,1960_FloridaState_Leesburg, , , , , , ,0,0
53790,33350,1960,MiLB,Alabama-Florida,Pensacola,1960_Alabama-Florida_Pensacola,Sarasota_FL_US,Sarasota,FL,US,Northern America,Northern America,27.336435,-82.530653
53792,33350,1960,MiLB,South Atlantic,Charleston,1960_SouthAtlantic_Charleston,Sarasota_FL_US,Sarasota,FL,US,Northern America,Northern America,27.336435,-82.530653
53795,33357,1960,MiLB,American Association,Houston,1960_AmericanAssociation_Houston,PortClinton_OH_US,Port Clinton,OH,US,Northern America,Northern America,41.511995,-82.937692
53857,33378,1960,MiLB,Pacific Coast,Portland,1960_PacificCoast_Portland,Portland_OR_US,Portland,OR,US,Northern America,Northern America,45.520247,-122.674195
53861,33386,1960,MiLB,South Atlantic,Macon,1960_SouthAtlantic_Macon,0,0,0,0,0,0,0,0
54069,33517,1960,MiLB,Carolina,Durham,1960_Carolina_Durham, , , , , , ,0,0
54073,33519,1960,MiLB,Carolina,Winston-Salem,1960_Carolina_Winston-Salem, , , , , , ,0,0
54075,33519,1960,MiLB,Northern,Winnipeg,1960_Northern_Winnipeg, , , , , , ,0,0
54166,33572,1960,MiLB,Alabama-Florida,Montgomery,1960_Alabama-Florida_Montgomery, , , , , , ,0,0
54206,33611,1960,MiLB,California,Fresno,1960_California_Fresno,Hackensack_NJ_US,Hackensack,NJ,US,Northern America,Northern America,40.885933,-74.043474
54505,33762,1960,MiLB,California,Modesto,1960_California_Modesto, , , , , , ,0,0
54506,33762,1960,MiLB,Florida State,St. Petersburg,1960_FloridaState_St.Petersburg, , , , , , ,0,0
54527,33774,1960,MiLB,Pioneer,Missoula,1960_Pioneer_Missoula,SanFrancisco_CA_US,San Francisco,CA,US,Northern America,Northern America,37.779277,-122.41927
54528,33776,1960,MiLB,Pacific Coast,Portland,1960_PacificCoast_Portland,JeffersonCenter_PA_US,Jefferson Center,PA,US,Northern America,Northern America,40.77562,-79.834776
54531,33776,1960,MiLB,American Association,Dallas-Fort Worth,1960_AmericanAssociation_Dallas-FortWorth,JeffersonCenter_PA_US,Jefferson Center,PA,US,Northern America,Northern America,40.77562,-79.834776
54635,33844,1960,MiLB,New York-Pennsylvania,Corning,1960_NewYork-Pennsylvania_Corning, , , , , , ,0,0
54719,33893,1960,MiLB,American Association,Houston,1960_AmericanAssociation_Houston,JerseyCity_NJ_US,Jersey City,NJ,US,Northern America,Northern America,40.728158,-74.077642
54720,33893,1960,MiLB,International,Richmond,1960_International_Richmond,JerseyCity_NJ_US,Jersey City,NJ,US,Northern America,Northern America,40.728158,-74.077642
54955,34042,1960,MiLB,American Association,Minneapolis,1960_AmericanAssociation_Minneapolis,Salisbury_NC_US,Salisbury,NC,US,Northern America,Northern America,35.670973,-80.474226
55209,34192,1960,MiLB,Northern,Aberdeen,1960_Northern_Aberdeen, , , , , , ,0,0
55278,34239,1960,MiLB,New York-Pennsylvania,Geneva,1960_NewYork-Pennsylvania_Geneva,Newark_NJ_US,Newark,NJ,US,Northern America,Northern America,40.735657,-74.172367
55470,34340,1960,MiLB,Sophomore,Albuquerque,1960_Sophomore_Albuquerque, , , , , , ,0,0
55678,34452,1960,MiLB,Southern Association,Mobile,1960_SouthernAssociation_Mobile,SanDiego_CA_US,San Diego,CA,US,Northern America,Northern America,32.717421,-117.162771
55737,34486,1960,MiLB,Sophomore,Hobbs,1960_Sophomore_Hobbs, , , , , , ,0,0
55861,34578,1960,MiLB,Pacific Coast,Portland,1960_PacificCoast_Portland,Oto_IA_US,Oto,IA,US,Northern America,Northern America,42.283879,-95.893065
56000,34644,1960,MiLB,Western Carolina,Rutherford County,1960_WesternCarolina_RutherfordCounty,Caroleen_NC_US,Caroleen,NC,US,Northern America,Northern America,35.280956,-81.796212
56003,34652,1960,MiLB,Northern,Fargo-Moorhead,1960_Northern_Fargo-Moorhead, , , , , , ,0,0
56005,34652,1960,MiLB,Florida State,St. Petersburg,1960_FloridaState_St.Petersburg, , , , , , ,0,0
56030,34665,1960,MiLB,International,Richmond,1960_International_Richmond,Chicago_IL_US,Chicago,IL,US,Northern America,Northern America,41.875555,-87.624421
56033,34665,1960,MiLB,Texas,Amarillo,1960_Texas_Amarillo,Chicago_IL_US,Chicago,IL,US,Northern America,Northern America,41.875555,-87.624421
56219,34824,1960,MiLB,International,Columbus,1960_International_Columbus,SanJose_CA_US,San Jose,CA,US,Northern America,Northern America,37.336191,-121.890583
56257,34875,1960,MiLB,Eastern,Springfield,1960_Eastern_Springfield,0,0,0,0,0,0,0,0
56397,34932,1960,MiLB,Eastern,Reading,1960_Eastern_Reading,Shinnston_WV_US,Shinnston,WV,US,Northern America,Northern America,39.395365,-80.30084
56489,34992,1960,MiLB,Florida State,Palatka,1960_FloridaState_Palatka,Cincinnati_OH_US,Cincinnati,OH,US,Northern America,Northern America,39.101454,-84.51246
56513,35005,1960,MiLB,Appalachian,Wytheville,1960_Appalachian_Wytheville, , , , , , ,0,0
56537,35021,1960,MiLB,Florida State,Sanford,1960_FloridaState_Sanford, , , , , , ,0,0
56591,35045,1960,MiLB,Alabama-Florida,Panama City,1960_Alabama-Florida_PanamaCity, , , , , , ,0,0
56640,35070,1960,MiLB,American Association,Louisville,1960_AmericanAssociation_Louisville,Dallas_GA_US,Dallas,GA,US,Northern America,Northern America,33.923714,-84.840773
57001,35238,1960,MiLB,Alabama-Florida,Montgomery,1960_Alabama-Florida_Montgomery, , , , , , ,0,0
57167,35343,1960,MiLB,Illinois-Indiana-Iowa,Topeka,1960_Illinois-Indiana-Iowa_Topeka, , , , , , ,0,0
57231,35397,1960,MiLB,Pioneer,Pocatello,1960_Pioneer_Pocatello, , , , , , ,0,0
57248,35399,1960,MiLB,Texas,Rio Grande Valley,1960_Texas_RioGrandeValley,0,0,0,0,0,0,0,0
57418,35478,1960,MiLB,Carolina,Wilson,1960_Carolina_Wilson, , , , , , ,0,0
57420,35478,1960,MiLB,South Atlantic,Charlotte,1960_SouthAtlantic_Charlotte,0,0,0,0,0,0,0,0
57508,35513,1960,MiLB,Florida State,Daytona Beach,1960_FloridaState_DaytonaBeach,Guayanilla_PR,Guayanilla, ,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
57649,35599,1960,MiLB,Pacific Coast,Tacoma,1960_PacificCoast_Tacoma,Maracaibo_Zulia_VE,Maracaibo, ,VE,South America,Latin America and the Caribbean,10.665156,-71.623075
57654,35610,1960,MiLB,Pioneer,Idaho Falls,1960_Pioneer_IdahoFalls, , , , , , ,0,0
57657,35610,1960,MiLB,Midwest,Clinton,1960_Midwest_Clinton, , , , , , ,0,0
57883,35767,1960,MiLB,Alabama-Florida,Selma,1960_Alabama-Florida_Selma,Columbus_OH_US,Columbus,OH,US,Northern America,Northern America,39.96226,-83.000706
57991,35826,1960,MiLB,Pacific Coast,Spokane,1960_PacificCoast_Spokane,Gilbert_AZ_US,Gilbert,AZ,US,Northern America,Northern America,33.352826,-111.789024
57995,35826,1960,MiLB,Illinois-Indiana-Iowa,Green Bay,1960_Illinois-Indiana-Iowa_GreenBay,Gilbert_AZ_US,Gilbert,AZ,US,Northern America,Northern America,33.352826,-111.789024
58407,36077,1960,MiLB,Sophomore,Albuquerque,1960_Sophomore_Albuquerque, , , , , , ,0,0
58714,36277,1960,MiLB,South Atlantic,Jacksonville,1960_SouthAtlantic_Jacksonville,0,0,0,0,0,0,0,0
58765,36324,1960,MiLB,Southern Association,Mobile,1960_SouthernAssociation_Mobile,Everett_MA_US,Everett,MA,US,Northern America,Northern America,42.40843,-71.053662
58766,36324,1960,MiLB,Southern Association,Nashville,1960_SouthernAssociation_Nashville,Everett_MA_US,Everett,MA,US,Northern America,Northern America,42.40843,-71.053662
58790,36349,1960,MiLB,Pacific Coast,Seattle,1960_PacificCoast_SEAP/MIL,Omaha_NE_US,Omaha,NE,US,Northern America,Northern America,41.258732,-95.937873
58801,36355,1960,MiLB,Sophomore,Hobbs,1960_Sophomore_Hobbs, , , , , , ,0,0
58807,36360,1960,MiLB,International,Rochester,1960_International_Rochester,Pottstown_PA_US,Pottstown,PA,US,Northern America,Northern America,40.245298,-75.649642
58811,36360,1960,MiLB,Eastern,Lancaster,1960_Eastern_Lancaster,Pottstown_PA_US,Pottstown,PA,US,Northern America,Northern America,40.245298,-75.649642
58812,36363,1960,MiLB,International,Toronto,1960_International_Toronto,Troy_NY_US,Troy,NY,US,Northern America,Northern America,42.728412,-73.691785
58815,36364,1960,MiLB,American Association,Minneapolis,1960_AmericanAssociation_Minneapolis,ScotlandNeck_NC_US,Scotland Neck,NC,US,Northern America,Northern America,36.1296,-77.420247
58947,36446,1960,MiLB,Carolina,Durham,1960_Carolina_Durham, , , , , , ,0,0
58948,36446,1960,MiLB,Texas,Victoria,1960_Texas_Victoria,0,0,0,0,0,0,0,0
59020,36479,1960,MiLB,Southern Association,Mobile,1960_SouthernAssociation_Mobile,0,0,0,0,0,0,0,0
59023,36479,1960,MiLB,Eastern,Reading,1960_Eastern_Reading,0,0,0,0,0,0,0,0
59025,36484,1960,MiLB,Texas,Victoria,1960_Texas_Victoria,0,0,0,0,0,0,0,0
59247,36625,1960,MiLB,American Association,Dallas-Fort Worth,1960_AmericanAssociation_Dallas-FortWorth,Brooklyn_NY_US,Brooklyn,NY,US,Northern America,Northern America,40.650104,-73.949582
59248,36625,1960,MiLB,Southern Association,Shreveport,1960_SouthernAssociation_Shreveport,Brooklyn_NY_US,Brooklyn,NY,US,Northern America,Northern America,40.650104,-73.949582
59262,36636,1960,MiLB,International,Montreal,1960_International_Montreal,Duguayville_NB_CA,Duguayville,NB,CA,Northern America,Northern America,46.5,-66.75
59263,36636,1960,MiLB,Pacific Coast,Spokane,1960_PacificCoast_Spokane,Duguayville_NB_CA,Duguayville,NB,CA,Northern America,Northern America,46.5,-66.75
59293,36649,1960,MiLB,Alabama-Florida,Dothan,1960_Alabama-Florida_Dothan, , , , , , ,0,0
59660,36868,1960,MiLB,Western Carolina,Gastonia,1960_WesternCarolina_Gastonia, , , , , , ,0,0
59721,36885,1960,MiLB,Illinois-Indiana-Iowa,Sioux City,1960_Illinois-Indiana-Iowa_SiouxCity, , , , , , ,0,0
59730,36887,1960,MiLB,Pioneer,Great Falls,1960_Pioneer_GreatFalls, , , , , , ,0,0
59736,36890,1960,MiLB,American Association,Dallas-Fort Worth,1960_AmericanAssociation_Dallas-FortWorth,Hollister_MO_US,Hollister,MO,US,Northern America,Northern America,36.621174,-93.215459
59741,36899,1960,MiLB,Alabama-Florida,Dothan,1960_Alabama-Florida_Dothan, , , , , , ,0,0
59762,36919,1960,MiLB,Florida State,Lakeland,1960_FloridaState_Lakeland, , , , , , ,0,0
59820,36972,1960,MiLB,Midwest,Davenport,1960_Midwest_Davenport, , , , , , ,0,0
59822,36972,1960,MiLB,New York-Pennsylvania,Wellsville,1960_NewYork-Pennsylvania_Wellsville, , , , , , ,0,0
59886,37025,1960,MiLB,International,Rochester,1960_International_Rochester,Moultrie_GA_US,Moultrie,GA,US,Northern America,Northern America,31.181152,-83.787881
59889,37025,1960,MiLB,American Association,St. Paul,1960_AmericanAssociation_St.Paul,Moultrie_GA_US,Moultrie,GA,US,Northern America,Northern America,31.181152,-83.787881
59906,37039,1960,MiLB,International,Rochester,1960_International_Rochester,Omaha_NE_US,Omaha,NE,US,Northern America,Northern America,41.258732,-95.937873
59991,37090,1960,MiLB,Southern Association,Little Rock,1960_SouthernAssociation_LittleRock,Caryville_FL_US,Caryville,FL,US,Northern America,Northern America,30.773244,-85.8141
60138,37204,1960,MiLB,Northwest,Tri-City,1960_Northwest_Tri-City,Bridgeport_NE_US,Bridgeport,NE,US,Northern America,Northern America,41.665251,-103.099098
60139,37204,1960,MiLB,Northwest,Wenatchee,1960_Northwest_Wenatchee,Bridgeport_NE_US,Bridgeport,NE,US,Northern America,Northern America,41.665251,-103.099098
60242,37263,1960,MiLB,American Association,Louisville,1960_AmericanAssociation_Louisville,Amanth_NC_US,Amanth,NC,US,Northern America,Northern America,35.672964,-79.039292
60243,37263,1960,MiLB,Pacific Coast,Sacramento,1960_PacificCoast_Sacramento,Amanth_NC_US,Amanth,NC,US,Northern America,Northern America,35.672964,-79.039292
60276,37292,1960,MiLB,American Association,Houston,1960_AmericanAssociation_Houston,Lusk_WY_US,Lusk,WY,US,Northern America,Northern America,42.762467,-104.452175
60308,37320,1960,MiLB,Northern,Grand Forks,1960_Northern_GrandForks, , , , , , ,0,0
60448,37391,1960,MiLB,South Atlantic,Charlotte,1960_SouthAtlantic_Charlotte,0,0,0,0,0,0,0,0
60577,37475,1960,MiLB,Alabama-Florida,Montgomery,1960_Alabama-Florida_Montgomery, , , , , , ,0,0
60640,37520,1960,MiLB,Northern,Aberdeen,1960_Northern_Aberdeen, , , , , , ,0,0
60740,37606,1960,MiLB,Southern Association,Chattanooga,1960_SouthernAssociation_Chattanooga,Mousie_KY_US,Mousie,KY,US,Northern America,Northern America,37.418432,-82.878217
60745,37617,1960,MiLB,New York-Pennsylvania,Geneva,1960_NewYork-Pennsylvania_Geneva, , , , , , ,0,0
60825,37677,1960,MiLB,Pacific Coast,Vancouver,1960_PacificCoast_Vancouver,NewYork_NY_US,New York,NY,US,Northern America,Northern America,43.102443,-75.291082
60931,37758,1960,MiLB,Eastern,Allentown,1960_Eastern_Allentown,0,0,0,0,0,0,0,0
60977,37776,1960,MiLB,Carolina,Wilson,1960_Carolina_Wilson, , , , , , ,0,0
61059,37833,1960,MiLB,International,Havana/Jersey City,1960_International_Havana/JerseyCity, , , , , , ,0,0
61123,37863,1960,MiLB,Midwest,Dubuque,1960_Midwest_Dubuque, , , , , , ,0,0
61124,37863,1960,MiLB,Appalachian,Kingsport,1960_Appalachian_Kingsport, , , , , , ,0,0
61144,37892,1960,MiLB,Midwest,Davenport,1960_Midwest_Davenport, , , , , , ,0,0
61271,37972,1960,MiLB,Northern,Minot,1960_Northern_Minot, , , , , , ,0,0
61302,37996,1960,MiLB,Illinois-Indiana-Iowa,Cedar Rapids,1960_Illinois-Indiana-Iowa_CedarRapids,Milford_MA_US,Milford,MA,US,Northern America,Northern America,42.139819,-71.516174
61376,38023,1960,MiLB,Western Carolina,Lexington,1960_WesternCarolina_Lexington, , , , , , ,0,0
61393,38026,1960,MiLB,Midwest,Dubuque,1960_Midwest_Dubuque, , , , , , ,0,0
61394,38026,1960,MiLB,Appalachian,Kingsport,1960_Appalachian_Kingsport, , , , , , ,0,0
61417,38048,1960,MiLB,Texas,Amarillo,1960_Texas_Amarillo,Lafayette_IN_US,Lafayette,IN,US,Northern America,Northern America,40.416702,-86.875287
61534,38112,1960,MiLB,Carolina,Durham,1960_Carolina_Durham,JerseyCity_NJ_US,Jersey City,NJ,US,Northern America,Northern America,40.728158,-74.077642
61535,38112,1960,MiLB,Texas,Victoria,1960_Texas_Victoria,JerseyCity_NJ_US,Jersey City,NJ,US,Northern America,Northern America,40.728158,-74.077642
61607,38149,1960,MiLB,Southern Association,Chattanooga,1960_SouthernAssociation_Chattanooga,Richmond_VA_US,Richmond,VA,US,Northern America,Northern America,37.538509,-77.43428
61673,38206,1960,MiLB,Northwest,Yakima,1960_Northwest_Yakima,NevadaCity_CA_US,Nevada City,CA,US,Northern America,Northern America,39.261561,-121.016059
61687,38221,1960,MiLB,Northwest,Salem,1960_Northwest_Salem,Andalusia_AL_US,Andalusia,AL,US,Northern America,Northern America,31.308504,-86.483203
61762,38260,1960,MiLB,Carolina,Greensboro,1960_Carolina_Greensboro, , , , , , ,0,0
61899,38326,1960,MiLB,Pacific Coast,Salt Lake City,1960_PacificCoast_SaltLakeCity,Plymouth_NC_US,Plymouth,NC,US,Northern America,Northern America,35.866828,-76.748555
61902,38326,1960,MiLB,South Atlantic,Savannah,1960_SouthAtlantic_Savannah,Plymouth_NC_US,Plymouth,NC,US,Northern America,Northern America,35.866828,-76.748555
61925,38332,1960,MiLB,Pacific Coast,San Diego,1960_PacificCoast_SanDiego,Axton_VA_US,Axton,VA,US,Northern America,Northern America,36.659582,-79.711978
62176,38508,1960,MiLB,Alabama-Florida,Selma,1960_Alabama-Florida_Selma, , , , , , ,0,0
62270,38546,1960,MiLB,American Association,Denver,1960_AmericanAssociation_Denver,Sayreville_NJ_US,Sayreville,NJ,US,Northern America,Northern America,40.459273,-74.360982
62281,38549,1960,MiLB,Carolina,Wilson,1960_Carolina_Wilson, , , , , , ,0,0
62283,38549,1960,MiLB,New York-Pennsylvania,Erie,1960_NewYork-Pennsylvania_Erie, , , , , , ,0,0
62299,38558,1960,MiLB,Southern Association,Shreveport,1960_SouthernAssociation_Shreveport,0,0,0,0,0,0,0,0
62300,38558,1960,MiLB,Eastern,Lancaster,1960_Eastern_Lancaster,0,0,0,0,0,0,0,0
62401,38612,1960,MiLB,Midwest,Davenport,1960_Midwest_Davenport,Chicago_IL_US,Chicago,IL,US,Northern America,Northern America,41.875555,-87.624421
62505,38654,1960,MiLB,Pacific Coast,Salt Lake City,1960_PacificCoast_SaltLakeCity,Castleton_KS_US,Castleton,KS,US,Northern America,Northern America,37.86779,-97.969221
62509,38654,1960,MiLB,South Atlantic,Savannah,1960_SouthAtlantic_Savannah,Castleton_KS_US,Castleton,KS,US,Northern America,Northern America,37.86779,-97.969221
62694,38766,1960,MiLB,Midwest,Davenport,1960_Midwest_Davenport,NewBrunswick_NJ_US,New Brunswick,NJ,US,Northern America,Northern America,40.486217,-74.451817
62870,38893,1960,MiLB,Texas,Victoria,1960_Texas_Victoria,0,0,0,0,0,0,0,0
62871,38893,1960,MiLB,South Atlantic,Knoxville,1960_SouthAtlantic_Knoxville,0,0,0,0,0,0,0,0
62896,38921,1960,MiLB,Pioneer,Idaho Falls,1960_Pioneer_IdahoFalls,Maracaibo_Zulia_VE,Maracaibo, ,VE,South America,Latin America and the Caribbean,10.665156,-71.623075
63014,39011,1960,MiLB,International,Rochester,1960_International_Rochester,Effingham_IL_US,Effingham,IL,US,Northern America,Northern America,39.120143,-88.54348
63018,39011,1960,MiLB,Texas,Tulsa,1960_Texas_Tulsa,Effingham_IL_US,Effingham,IL,US,Northern America,Northern America,39.120143,-88.54348
63026,39022,1960,MiLB,Illinois-Indiana-Iowa,Des Moines,1960_Illinois-Indiana-Iowa_DesMoines,Montreal_QC_CA,Montreal,QC,CA,Northern America,Northern America,45.522451,-73.591283
63031,39022,1960,MiLB,Eastern,Williamsport,1960_Eastern_Williamsport,Montreal_QC_CA,Montreal,QC,CA,Northern America,Northern America,45.522451,-73.591283
63072,39045,1960,MiLB,Florida State,Sanford,1960_FloridaState_Sanford, , , , , , ,0,0
63120,39076,1960,MiLB,International,Columbus,1960_International_Columbus,Abreus_CU,Abreus,0,CU,Caribbean,Latin America and the Caribbean,22.277877,-80.570235
63165,39124,1960,MiLB,Pacific Coast,Seattle,1960_PacificCoast_SEAP/MIL,Chicago_IL_US,Chicago,IL,US,Northern America,Northern America,41.875555,-87.624421
63168,39124,1960,MiLB,Southern Association,Nashville,1960_SouthernAssociation_Nashville,Chicago_IL_US,Chicago,IL,US,Northern America,Northern America,41.875555,-87.624421
63199,39148,1960,MiLB,Appalachian,Wytheville,1960_Appalachian_Wytheville, , , , , , ,0,0
63240,39173,1960,MiLB,Southern Association,Shreveport,1960_SouthernAssociation_Shreveport,Coplay_PA_US,Coplay,PA,US,Northern America,Northern America,40.670097,-75.495461
63259,39182,1960,MiLB,Florida State,Orlando,1960_FloridaState_Orlando, , , , , , ,0,0
63286,39193,1960,MiLB,South Atlantic,Columbia,1960_SouthAtlantic_Columbia,0,0,0,0,0,0,0,0
63340,39226,1960,MiLB,Midwest,Waterloo,1960_Midwest_Waterloo,Kenosha_WI_US,Kenosha,WI,US,Northern America,Northern America,42.584677,-87.821226
63657,39405,1960,MiLB,Sophomore,Hobbs,1960_Sophomore_Hobbs,BateyLechuga_ElSeibo_DO,Batey Lechuga,El Seibo,DO,Caribbean,Latin America and the Caribbean,18.785417,-69.019678
63732,39438,1960,MiLB,Northwest,Yakima,1960_Northwest_Yakima,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris, ,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
63800,39484,1960,MiLB,Midwest,Clinton,1960_Midwest_Clinton, , , , , , ,0,0
63801,39484,1960,MiLB,Alabama-Florida,Pensacola,1960_Alabama-Florida_Pensacola, , , , , , ,0,0
64119,39647,1960,MiLB,Western Carolina,Shelby,1960_WesternCarolina_Shelby, , , , , , ,0,0
64220,39717,1960,MiLB,American Association,Houston,1960_AmericanAssociation_Houston,Northport_AL_US,Northport,AL,US,Northern America,Northern America,33.229007,-87.577229
64257,39735,1960,MiLB,New York-Pennsylvania,Geneva,1960_NewYork-Pennsylvania_Geneva, , , , , , ,0,0
64471,39850,1960,MiLB,Northern,Winnipeg,1960_Northern_Winnipeg, , , , , , ,0,0
64691,39964,1960,MiLB,Appalachian,Salem,1960_Appalachian_Salem, , , , , , ,0,0
64710,39973,1960,MiLB,Carolina,Durham,1960_Carolina_Durham, , , , , , ,0,0
64712,39973,1960,MiLB,Northern,Duluth-Superior,1960_Northern_Duluth-Superior, , , , , , ,0,0
64733,39989,1960,MiLB,International,Richmond,1960_International_Richmond,Pocatello_ID_US,Pocatello,ID,US,Northern America,Northern America,42.868861,-112.44011
64745,39994,1960,MiLB,Florida State,Lakeland,1960_FloridaState_Lakeland, , , , , , ,0,0
64846,40071,1960,MiLB,Florida State,Tampa,1960_FloridaState_Tampa,LosAngeles_CA_US,Los Angeles,CA,US,Northern America,Northern America,34.054394,-118.243941
