OBJECTID,id_person,Season,classifica,league_nam,team_name,team_id,City_PoB,State_Pob,State_Abbr,Country_Po,Region_PoB,Group_PoB,PoB_Lat,PoB_Long
18850,30333,1960,MLB,National,PIT,1960_National_PIT,Hickory_MS_US,Hickory,MS,US,Northern America,Northern America,32.317644,-89.025611
18935,30440,1960,MLB,National,LAD,1960_National_LAD,Philadelphia_PA_US,Philadelphia,PA,US,Northern America,Northern America,39.952399,-75.16359
18944,30440,1960,MLB,National,LAD,1960_National_LAD,Philadelphia_PA_US,Philadelphia,PA,US,Northern America,Northern America,39.952399,-75.16359
19078,30588,1960,MLB,American,KCA/OAK,1960_American_KCA/OAK,MichiganCity_IN_US,Michigan City,IN,US,Northern America,Northern America,41.707539,-86.89503
19087,30588,1960,MLB,American,KC,1960_American_KCA/OAK,MichiganCity_IN_US,Michigan City,IN,US,Northern America,Northern America,41.707539,-86.89503
19404,31088,1960,MLB,American,BAL,1960_American_BAL,Glasgow_Glasgow_GB,Glasgow,Glasgow,GB,Northern Europe,Europe,55.936065,-4.698094
19405,31088,1960,MLB,American,BOS,1960_American_BOS,Glasgow_Glasgow_GB,Glasgow,Glasgow,GB,Northern Europe,Europe,55.936065,-4.698094
19741,31685,1960,MLB,American,CWS,1960_American_CWS,Cleveland_OH_US,Cleveland,OH,US,Northern America,Northern America,41.505161,-81.693445
19742,31685,1960,MLB,National,CHC,1960_National_CHC,Cleveland_OH_US,Cleveland,OH,US,Northern America,Northern America,41.505161,-81.693445
19746,31685,1960,MLB,American,CWS,1960_American_CWS,Cleveland_OH_US,Cleveland,OH,US,Northern America,Northern America,41.505161,-81.693445
19747,31685,1960,MLB,National,CHC,1960_National_CHC,Cleveland_OH_US,Cleveland,OH,US,Northern America,Northern America,41.505161,-81.693445
19790,31786,1960,MLB,American,KCA/OAK,1960_American_KCA/OAK,NewAthens_IL_US,New Athens,IL,US,Northern America,Northern America,38.326438,-89.877047
19792,31786,1960,MLB,American,KC,1960_American_KCA/OAK,NewAthens_IL_US,New Athens,IL,US,Northern America,Northern America,38.326438,-89.877047
19844,31931,1960,MLB,National,CIN,1960_National_CIN,Dallas_TX_US,Dallas,TX,US,Northern America,Northern America,32.776272,-96.796856
19849,31931,1960,MLB,National,CIN,1960_National_CIN,Dallas_TX_US,Dallas,TX,US,Northern America,Northern America,32.776272,-96.796856
20095,32264,1960,MLB,National,CHC,1960_National_CHC,Winston-Salem_NC_US,Winston-Salem,NC,US,Northern America,Northern America,36.099817,-80.244144
20102,32264,1960,MLB,National,PHI,1960_National_PHI,Winston-Salem_NC_US,Winston-Salem,NC,US,Northern America,Northern America,36.099817,-80.244144
20107,32264,1960,MLB,National,CHC,1960_National_CHC,Winston-Salem_NC_US,Winston-Salem,NC,US,Northern America,Northern America,36.099817,-80.244144
20114,32264,1960,MLB,National,PHI,1960_National_PHI,Winston-Salem_NC_US,Winston-Salem,NC,US,Northern America,Northern America,36.099817,-80.244144
20452,32758,1960,MLB,American,WSH/MIN,1960_American_WSH/MIN,Wilkes-Barre_PA_US,Wilkes-Barre,PA,US,Northern America,Northern America,41.246482,-75.881732
20462,32758,1960,MLB,American,WSH,1960_American_WSH/MIN,Wilkes-Barre_PA_US,Wilkes-Barre,PA,US,Northern America,Northern America,41.246482,-75.881732
20467,32778,1960,MLB,American,BAL,1960_American_BAL,TakomaPark_MD_US,Takoma Park,MD,US,Northern America,Northern America,38.977888,-77.007476
20767,33335,1960,MLB,American,KCA/OAK,1960_American_KCA/OAK,StLouis_MO_US,St. Louis,MO,US,Northern America,Northern America,38.627273,-90.197889
20768,33335,1960,MLB,American,KC,1960_American_KCA/OAK,StLouis_MO_US,St. Louis,MO,US,Northern America,Northern America,38.627273,-90.197889
21056,33946,1960,MLB,American,BOS,1960_American_BOS,HighlandPark_MI_US,Highland Park,MI,US,Northern America,Northern America,42.405714,-83.096947
21452,34824,1960,MLB,National,PIT,1960_National_PIT,SanJose_CA_US,San Jose,CA,US,Northern America,Northern America,37.336191,-121.890583
21453,34824,1960,MLB,National,PIT,1960_National_PIT,SanJose_CA_US,San Jose,CA,US,Northern America,Northern America,37.336191,-121.890583
21758,35161,1960,MLB,National,PHI,1960_National_PHI,Fresno_CA_US,Fresno,CA,US,Northern America,Northern America,36.72953,-119.708861
21761,35161,1960,MLB,National,PHI,1960_National_PHI,Fresno_CA_US,Fresno,CA,US,Northern America,Northern America,36.72953,-119.708861
21801,35240,1960,MLB,National,CIN,1960_National_CIN,StWendelin_OH_US,St. Wendelin,OH,US,Northern America,Northern America,40.399213,-84.689959
21807,35240,1960,MLB,National,PHI,1960_National_PHI,StWendelin_OH_US,St. Wendelin,OH,US,Northern America,Northern America,40.399213,-84.689959
21808,35240,1960,MLB,National,CIN,1960_National_CIN,StWendelin_OH_US,St. Wendelin,OH,US,Northern America,Northern America,40.399213,-84.689959
21814,35240,1960,MLB,National,PHI,1960_National_PHI,StWendelin_OH_US,St. Wendelin,OH,US,Northern America,Northern America,40.399213,-84.689959
22060,35599,1960,MLB,National,SF,1960_National_SF,Maracaibo_Zulia_VE,Maracaibo, ,VE,South America,Latin America and the Caribbean,10.665156,-71.623075
22061,35599,1960,MLB,National,SF,1960_National_SF,Maracaibo_Zulia_VE,Maracaibo, ,VE,South America,Latin America and the Caribbean,10.665156,-71.623075
22157,35681,1960,MLB,National,PHI,1960_National_PHI,Springfield_IL_US,Springfield,IL,US,Northern America,Northern America,39.798976,-89.644369
22162,35681,1960,MLB,National,PHI,1960_National_PHI,Springfield_IL_US,Springfield,IL,US,Northern America,Northern America,39.798976,-89.644369
22231,35826,1960,MLB,National,LAD,1960_National_LAD,Gilbert_AZ_US,Gilbert,AZ,US,Northern America,Northern America,33.352826,-111.789024
22240,35826,1960,MLB,National,LAD,1960_National_LAD,Gilbert_AZ_US,Gilbert,AZ,US,Northern America,Northern America,33.352826,-111.789024
22410,36132,1960,MLB,American,BAL,1960_American_BAL,Shreveport_LA_US,Shreveport,LA,US,Northern America,Northern America,32.522183,-93.765194
22411,36132,1960,MLB,American,BOS,1960_American_BOS,Shreveport_LA_US,Shreveport,LA,US,Northern America,Northern America,32.522183,-93.765194
22547,36363,1960,MLB,American,BAL,1960_American_BAL,Troy_NY_US,Troy,NY,US,Northern America,Northern America,42.728412,-73.691785
22613,36478,1960,MLB,American,CLE,1960_American_CLE,SanAntonio_TX_US,San Antonio,TX,US,Northern America,Northern America,29.4246,-98.49514
22623,36478,1960,MLB,American,CLE,1960_American_CLE,SanAntonio_TX_US,San Antonio,TX,US,Northern America,Northern America,29.4246,-98.49514
22644,36521,1960,MLB,National,LAD,1960_National_LAD,OklahomaCity_OK_US,Oklahoma City,OK,US,Northern America,Northern America,35.472989,-97.517054
22653,36521,1960,MLB,National,LAD,1960_National_LAD,OklahomaCity_OK_US,Oklahoma City,OK,US,Northern America,Northern America,35.472989,-97.517054
22938,36874,1960,MLB,American,WSH/MIN,1960_American_WSH/MIN,Visalia_CA_US,Visalia,CA,US,Northern America,Northern America,36.330228,-119.292058
22942,36874,1960,MLB,American,WSH,1960_American_WSH/MIN,Visalia_CA_US,Visalia,CA,US,Northern America,Northern America,36.330228,-119.292058
22993,37025,1960,MLB,National,STL,1960_National_STL,Moultrie_GA_US,Moultrie,GA,US,Northern America,Northern America,31.181152,-83.787881
22994,37025,1960,MLB,National,STL,1960_National_STL,Moultrie_GA_US,Moultrie,GA,US,Northern America,Northern America,31.181152,-83.787881
22995,37039,1960,MLB,National,STL,1960_National_STL,Omaha_NE_US,Omaha,NE,US,Northern America,Northern America,41.258732,-95.937873
23011,37039,1960,MLB,National,STL,1960_National_STL,Omaha_NE_US,Omaha,NE,US,Northern America,Northern America,41.258732,-95.937873
23150,37292,1960,MLB,National,CHC,1960_National_CHC,Lusk_WY_US,Lusk,WY,US,Northern America,Northern America,42.762467,-104.452175
23162,37292,1960,MLB,National,CHC,1960_National_CHC,Lusk_WY_US,Lusk,WY,US,Northern America,Northern America,42.762467,-104.452175
23477,37833,1960,MLB,National,CIN,1960_National_CIN, , , , , , ,0,0
23491,37833,1960,MLB,National,CIN,1960_National_CIN, , , , , , ,0,0
23627,38013,1960,MLB,American,BOS,1960_American_BOS,SanDiego_CA_US,San Diego,CA,US,Northern America,Northern America,32.717421,-117.162771
23804,38332,1960,MLB,American,CWS,1960_American_CWS,Axton_VA_US,Axton,VA,US,Northern America,Northern America,36.659582,-79.711978
23817,38332,1960,MLB,American,CWS,1960_American_CWS,Axton_VA_US,Axton,VA,US,Northern America,Northern America,36.659582,-79.711978
24137,38923,1960,MLB,National,PHI,1960_National_PHI,Newport_DE_US,Newport,DE,US,Northern America,Northern America,39.714329,-75.607908
24145,38923,1960,MLB,National,PHI,1960_National_PHI,Newport_DE_US,Newport,DE,US,Northern America,Northern America,39.714329,-75.607908
24250,39076,1960,MLB,National,PIT,1960_National_PIT,Abreus_CU,Abreus, ,CU,Caribbean,Latin America and the Caribbean,22.277877,-80.570235
24253,39076,1960,MLB,National,PIT,1960_National_PIT,Abreus_CU,Abreus, ,CU,Caribbean,Latin America and the Caribbean,22.277877,-80.570235
24867,39989,1960,MLB,American,NYY,1960_American_NYY,Pocatello_ID_US,Pocatello,ID,US,Northern America,Northern America,42.868861,-112.44011
24868,39989,1960,MLB,American,NYY,1960_American_NYY,Pocatello_ID_US,Pocatello,ID,US,Northern America,Northern America,42.868861,-112.44011
25103,40375,1960,MLB,American,CWS,1960_American_CWS,NewWashington_OH_US,New Washington,OH,US,Northern America,Northern America,40.962279,-82.85435
25104,40375,1960,MLB,American,CWS,1960_American_CWS,NewWashington_OH_US,New Washington,OH,US,Northern America,Northern America,40.962279,-82.85435
25264,40817,1960,MLB,National,CHC,1960_National_CHC,Goetzville_MI_US,Goetzville,MI,US,Northern America,Northern America,46.058075,-84.092238
25265,40817,1960,MLB,National,CHC,1960_National_CHC,Goetzville_MI_US,Goetzville,MI,US,Northern America,Northern America,46.058075,-84.092238
25268,40831,1960,MLB,National,LAD,1960_National_LAD,EastMillsboro_PA_US,East Millsboro,PA,US,Northern America,Northern America,39.981185,-79.993386
25277,40831,1960,MLB,National,LAD,1960_National_LAD,EastMillsboro_PA_US,East Millsboro,PA,US,Northern America,Northern America,39.981185,-79.993386
25397,40899,1960,MLB,National,CHC,1960_National_CHC,LittleRock_AR_US,Little Rock,AR,US,Northern America,Northern America,34.746481,-92.289595
25400,40899,1960,MLB,National,CHC,1960_National_CHC,LittleRock_AR_US,Little Rock,AR,US,Northern America,Northern America,34.746481,-92.289595
26416,42528,1960,MLB,National,CIN,1960_National_CIN,Syracuse_NY_US,Syracuse,NY,US,Northern America,Northern America,43.048122,-76.147424
26418,42528,1960,MLB,National,CIN,1960_National_CIN,Syracuse_NY_US,Syracuse,NY,US,Northern America,Northern America,43.048122,-76.147424
26453,42654,1960,MLB,National,LAD,1960_National_LAD,Nashville_TN_US,Nashville,TN,US,Northern America,Northern America,36.16223,-86.774353
26460,42654,1960,MLB,National,LAD,1960_National_LAD,Nashville_TN_US,Nashville,TN,US,Northern America,Northern America,36.16223,-86.774353
26695,42919,1960,MLB,American,BAL,1960_American_BAL,StPaul_MN_US,St. Paul,MN,US,Northern America,Northern America,44.950404,-93.101503
26776,43279,1960,MLB,National,CIN,1960_National_CIN,Marianao_LaHabana_CU,Marianao, ,CU,Caribbean,Latin America and the Caribbean,23.073455,-82.430632
26777,43279,1960,MLB,National,CIN,1960_National_CIN,Marianao_LaHabana_CU,Marianao, ,CU,Caribbean,Latin America and the Caribbean,23.073455,-82.430632
26866,43384,1960,MLB,American,WSH/MIN,1960_American_WSH/MIN,SanVitoalTagliamento_Friuli-VeneziaGiulia_IT,San Vito al Tagliamento,Friuli-Venezia Giulia,IT,Southern Europe,Europe,45.915135,12.856596
26871,43384,1960,MLB,American,WSH,1960_American_WSH/MIN,SanVitoalTagliamento_Friuli-VeneziaGiulia_IT,San Vito al Tagliamento,Friuli-Venezia Giulia,IT,Southern Europe,Europe,45.915135,12.856596
26926,43660,1960,MLB,National,SF,1960_National_SF,BajosdeHaina_SanCristobal_DO,Bajos de Haina,San Cristobal,DO,Caribbean,Latin America and the Caribbean,18.413899,-70.032297
26943,43660,1960,MLB,National,SF,1960_National_SF,BajosdeHaina_SanCristobal_DO,Bajos de Haina,San Cristobal,DO,Caribbean,Latin America and the Caribbean,18.413899,-70.032297
27211,44038,1960,MLB,National,STL,1960_National_STL,BurnsFlat_OK_US,Burns Flat,OK,US,Northern America,Northern America,35.34894,-99.170362
27212,44038,1960,MLB,National,STL,1960_National_STL,BurnsFlat_OK_US,Burns Flat,OK,US,Northern America,Northern America,35.34894,-99.170362
27302,44128,1960,MLB,American,KCA/OAK,1960_American_KCA/OAK,Erie_PA_US,Erie,PA,US,Northern America,Northern America,42.129066,-80.085242
27312,44128,1960,MLB,American,KC,1960_American_KCA/OAK,Erie_PA_US,Erie,PA,US,Northern America,Northern America,42.129066,-80.085242
27722,44639,1960,MLB,American,NYY,1960_American_NYY,StLouis_MO_US,St. Louis,MO,US,Northern America,Northern America,38.627273,-90.197889
27723,44639,1960,MLB,American,NYY,1960_American_NYY,StLouis_MO_US,St. Louis,MO,US,Northern America,Northern America,38.627273,-90.197889
28064,45473,1960,MLB,American,KCA/OAK,1960_American_KCA/OAK,Hostetter_PA_US,Hostetter,PA,US,Northern America,Northern America,40.266182,-79.39837
28075,45473,1960,MLB,American,KC,1960_American_KCA/OAK,Hostetter_PA_US,Hostetter,PA,US,Northern America,Northern America,40.266182,-79.39837
28145,45579,1960,MLB,American,DET,1960_American_DET,Lafayette_IN_US,Lafayette,IN,US,Northern America,Northern America,40.416702,-86.875287
28146,45579,1960,MLB,American,DET,1960_American_DET,Lafayette_IN_US,Lafayette,IN,US,Northern America,Northern America,40.416702,-86.875287
28350,45819,1960,MLB,National,PIT,1960_National_PIT,Preston_IA_US,Preston,IA,US,Northern America,Northern America,42.050575,-90.399694
28354,45819,1960,MLB,National,PIT,1960_National_PIT,Preston_IA_US,Preston,IA,US,Northern America,Northern America,42.050575,-90.399694
28417,45870,1960,MLB,National,CIN,1960_National_CIN,CaneySprings_TN_US,Caney Springs,TN,US,Northern America,Northern America,35.773008,-86.282008
28435,45870,1960,MLB,National,CIN,1960_National_CIN,CaneySprings_TN_US,Caney Springs,TN,US,Northern America,Northern America,35.773008,-86.282008
28679,46324,1960,MLB,National,MWB/ATL,1960_National_MWB/ATL,Endicott_NY_US,Endicott,NY,US,Northern America,Northern America,42.098408,-76.049368
28684,46324,1960,MLB,National,MIL,1960_National_MWB/ATL,Endicott_NY_US,Endicott,NY,US,Northern America,Northern America,42.098408,-76.049368
28723,46469,1960,MLB,National,STL,1960_National_STL,Jefferson_PA_US,Jefferson,PA,US,Northern America,Northern America,39.817323,-76.841641
28724,46469,1960,MLB,National,STL,1960_National_STL,Jefferson_PA_US,Jefferson,PA,US,Northern America,Northern America,39.817323,-76.841641
28880,46851,1960,MLB,American,CWS,1960_American_CWS,Shinnston_WV_US,Shinnston,WV,US,Northern America,Northern America,39.395365,-80.30084
28883,46851,1960,MLB,American,CWS,1960_American_CWS,Shinnston_WV_US,Shinnston,WV,US,Northern America,Northern America,39.395365,-80.30084
28888,46887,1960,MLB,National,PHI,1960_National_PHI,Utica_NY_US,Utica,NY,US,Northern America,Northern America,43.100903,-75.232664
28891,46887,1960,MLB,National,PHI,1960_National_PHI,Utica_NY_US,Utica,NY,US,Northern America,Northern America,43.100903,-75.232664
29188,47331,1960,MLB,National,PIT,1960_National_PIT,SanFrancisco_CA_US,San Francisco,CA,US,Northern America,Northern America,37.779277,-122.41927
29194,47331,1960,MLB,National,PIT,1960_National_PIT,SanFrancisco_CA_US,San Francisco,CA,US,Northern America,Northern America,37.779277,-122.41927
29578,47807,1960,MLB,National,STL,1960_National_STL,StLouis_MO_US,St. Louis,MO,US,Northern America,Northern America,38.627273,-90.197889
29582,47807,1960,MLB,National,STL,1960_National_STL,StLouis_MO_US,St. Louis,MO,US,Northern America,Northern America,38.627273,-90.197889
29723,47942,1960,MLB,American,NYY,1960_American_NYY,SanDiego_CA_US,San Diego,CA,US,Northern America,Northern America,32.717421,-117.162771
29740,47942,1960,MLB,American,NYY,1960_American_NYY,SanDiego_CA_US,San Diego,CA,US,Northern America,Northern America,32.717421,-117.162771
29952,48272,1960,MLB,National,MWB/ATL,1960_National_MWB/ATL,Oakland_CA_US,Oakland,CA,US,Northern America,Northern America,37.804456,-122.271356
29963,48272,1960,MLB,National,MIL,1960_National_MWB/ATL,Oakland_CA_US,Oakland,CA,US,Northern America,Northern America,37.804456,-122.271356
30392,48896,1960,MLB,American,BAL,1960_American_BAL,Detroit_MI_US,Detroit,MI,US,Northern America,Northern America,42.348664,-83.056737
30735,49338,1960,MLB,American,WSH/MIN,1960_American_WSH/MIN,Raytown_MO_US,Raytown,MO,US,Northern America,Northern America,39.008617,-94.463564
30746,49338,1960,MLB,American,WSH,1960_American_WSH/MIN,Raytown_MO_US,Raytown,MO,US,Northern America,Northern America,39.008617,-94.463564
30773,49383,1960,MLB,American,KCA/OAK,1960_American_KCA/OAK,EastStLouis_IL_US,East St. Louis,IL,US,Northern America,Northern America,38.624495,-90.150943
30775,49383,1960,MLB,American,KC,1960_American_KCA/OAK,EastStLouis_IL_US,East St. Louis,IL,US,Northern America,Northern America,38.624495,-90.150943
30946,49813,1960,MLB,American,CLE,1960_American_CLE,NewOrleans_LA_US,New Orleans,LA,US,Northern America,Northern America,29.949932,-90.070116
30947,49813,1960,MLB,American,CLE,1960_American_CLE,NewOrleans_LA_US,New Orleans,LA,US,Northern America,Northern America,29.949932,-90.070116
30948,49831,1960,MLB,American,BAL,1960_American_BAL,Portsmouth_OH_US,Portsmouth,OH,US,Northern America,Northern America,38.731743,-82.997674
30949,49831,1960,MLB,National,CHC,1960_National_CHC,Portsmouth_OH_US,Portsmouth,OH,US,Northern America,Northern America,38.731743,-82.997674
30951,49831,1960,MLB,National,STL,1960_National_STL,Portsmouth_OH_US,Portsmouth,OH,US,Northern America,Northern America,38.731743,-82.997674
30952,49831,1960,MLB,National,CHC,1960_National_CHC,Portsmouth_OH_US,Portsmouth,OH,US,Northern America,Northern America,38.731743,-82.997674
30954,49831,1960,MLB,National,STL,1960_National_STL,Portsmouth_OH_US,Portsmouth,OH,US,Northern America,Northern America,38.731743,-82.997674
30987,49941,1960,MLB,American,CWS,1960_American_CWS,StThomas_PA_US,St. Thomas,PA,US,Northern America,Northern America,39.917591,-77.797773
30993,49941,1960,MLB,American,CWS,1960_American_CWS,StThomas_PA_US,St. Thomas,PA,US,Northern America,Northern America,39.917591,-77.797773
31261,50583,1960,MLB,American,NYY,1960_American_NYY,Sumter_SC_US,Sumter,SC,US,Northern America,Northern America,33.920435,-80.341469
31268,50583,1960,MLB,American,NYY,1960_American_NYY,Sumter_SC_US,Sumter,SC,US,Northern America,Northern America,33.920435,-80.341469
31448,50876,1960,MLB,American,NYY,1960_American_NYY,Utica_MI_US,Utica,MI,US,Northern America,Northern America,42.626145,-83.033538
31450,50876,1960,MLB,American,NYY,1960_American_NYY,Utica_MI_US,Utica,MI,US,Northern America,Northern America,42.626145,-83.033538
31661,51129,1960,MLB,American,DET,1960_American_DET,Northport_AL_US,Northport,AL,US,Northern America,Northern America,33.229007,-87.577229
31670,51129,1960,MLB,American,DET,1960_American_DET,Northport_AL_US,Northport,AL,US,Northern America,Northern America,33.229007,-87.577229
32104,51757,1960,MLB,American,BOS,1960_American_BOS,Vernon_BC_CA,Vernon,BC,CA,Northern America,Northern America,50.266667,-119.266667
32105,51757,1960,MLB,American,CLE,1960_American_CLE,Vernon_BC_CA,Vernon,BC,CA,Northern America,Northern America,50.266667,-119.266667
32110,51757,1960,MLB,American,CLE,1960_American_CLE,Vernon_BC_CA,Vernon,BC,CA,Northern America,Northern America,50.266667,-119.266667
32695,52606,1960,MLB,National,CIN,1960_National_CIN,NorthEast_MD_US,North East,MD,US,Northern America,Northern America,39.600113,-75.941333
32697,52606,1960,MLB,National,PHI,1960_National_PHI,NorthEast_MD_US,North East,MD,US,Northern America,Northern America,39.600113,-75.941333
32698,52606,1960,MLB,National,CIN,1960_National_CIN,NorthEast_MD_US,North East,MD,US,Northern America,Northern America,39.600113,-75.941333
32700,52606,1960,MLB,National,PHI,1960_National_PHI,NorthEast_MD_US,North East,MD,US,Northern America,Northern America,39.600113,-75.941333
32786,52777,1960,MLB,American,CLE,1960_American_CLE,Desloge_MO_US,Desloge,MO,US,Northern America,Northern America,37.870885,-90.527347
32796,52777,1960,MLB,American,CLE,1960_American_CLE,Desloge_MO_US,Desloge,MO,US,Northern America,Northern America,37.870885,-90.527347
33379,53935,1960,MLB,National,MWB/ATL,1960_National_MWB/ATL,Laurinburg_NC_US,Laurinburg,NC,US,Northern America,Northern America,34.77405,-79.462825
33390,53935,1960,MLB,National,MIL,1960_National_MWB/ATL,Laurinburg_NC_US,Laurinburg,NC,US,Northern America,Northern America,34.77405,-79.462825
33463,53979,1960,MLB,National,STL,1960_National_STL,StLouis_MO_US,St. Louis,MO,US,Northern America,Northern America,38.627273,-90.197889
33484,53979,1960,MLB,National,STL,1960_National_STL,StLouis_MO_US,St. Louis,MO,US,Northern America,Northern America,38.627273,-90.197889
33589,54115,1960,MLB,American,CWS,1960_American_CWS,LosAngeles_CA_US,Los Angeles,CA,US,Northern America,Northern America,34.054394,-118.243941
33592,54115,1960,MLB,American,CWS,1960_American_CWS,LosAngeles_CA_US,Los Angeles,CA,US,Northern America,Northern America,34.054394,-118.243941
33650,54273,1960,MLB,American,BOS,1960_American_BOS,Lufkin_TX_US,Lufkin,TX,US,Northern America,Northern America,31.338624,-94.728856
33734,54532,1960,MLB,National,PHI,1960_National_PHI,Philadelphia_PA_US,Philadelphia,PA,US,Northern America,Northern America,39.952399,-75.16359
33736,54532,1960,MLB,National,PHI,1960_National_PHI,Philadelphia_PA_US,Philadelphia,PA,US,Northern America,Northern America,39.952399,-75.16359
34147,55017,1960,MLB,American,BOS,1960_American_BOS,Hammond_IN_US,Hammond,IN,US,Northern America,Northern America,41.583366,-87.500043
34653,56053,1960,MLB,American,DET,1960_American_DET,Matanzas_Matanzas_CU,Matanzas, ,CU,Caribbean,Latin America and the Caribbean,23.046993,-81.579315
34654,56053,1960,MLB,National,LAD,1960_National_LAD,Matanzas_Matanzas_CU,Matanzas, ,CU,Caribbean,Latin America and the Caribbean,23.046993,-81.579315
34655,56053,1960,MLB,American,DET,1960_American_DET,Matanzas_Matanzas_CU,Matanzas, ,CU,Caribbean,Latin America and the Caribbean,23.046993,-81.579315
34656,56053,1960,MLB,National,LAD,1960_National_LAD,Matanzas_Matanzas_CU,Matanzas, ,CU,Caribbean,Latin America and the Caribbean,23.046993,-81.579315
34793,56327,1960,MLB,American,KCA/OAK,1960_American_KCA/OAK,Huntingburg_IN_US,Huntingburg,IN,US,Northern America,Northern America,38.298942,-86.954997
34794,56327,1960,MLB,American,KC,1960_American_KCA/OAK,Huntingburg_IN_US,Huntingburg,IN,US,Northern America,Northern America,38.298942,-86.954997
34962,56560,1960,MLB,American,BAL,1960_American_BAL,StLouis_MO_US,St. Louis,MO,US,Northern America,Northern America,38.627273,-90.197889
35004,56614,1960,MLB,National,MWB/ATL,1960_National_MWB/ATL,Isabela_PR,Isabela, ,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
35008,56614,1960,MLB,National,MIL,1960_National_MWB/ATL,Isabela_PR,Isabela, ,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
35292,57090,1960,MLB,American,BAL,1960_American_BAL,Greensboro_NC_US,Greensboro,NC,US,Northern America,Northern America,36.072636,-79.791975
35691,57905,1960,MLB,National,SF,1960_National_SF,LagunaVerde_MonteCristi_DO,Laguna Verde,Monte Cristi,DO,Caribbean,Latin America and the Caribbean,19.812865,-71.578815
35706,57905,1960,MLB,National,SF,1960_National_SF,LagunaVerde_MonteCristi_DO,Laguna Verde,Monte Cristi,DO,Caribbean,Latin America and the Caribbean,19.812865,-71.578815
35914,58146,1960,MLB,National,CHC,1960_National_CHC,Ozanna_PL,Ozanna, ,PL,Eastern Europe,Europe,50.283969,22.524323
35926,58146,1960,MLB,National,CHC,1960_National_CHC,Ozanna_PL,Ozanna, ,PL,Eastern Europe,Europe,50.283969,22.524323
35948,58220,1960,MLB,National,CHC,1960_National_CHC,Woodruff_SC_US,Woodruff,SC,US,Northern America,Northern America,34.73957,-82.037047
35955,58220,1960,MLB,National,CHC,1960_National_CHC,Woodruff_SC_US,Woodruff,SC,US,Northern America,Northern America,34.73957,-82.037047
36026,58400,1960,MLB,National,STL,1960_National_STL,Barling_AR_US,Barling,AR,US,Northern America,Northern America,35.325647,-94.301601
36029,58400,1960,MLB,National,STL,1960_National_STL,Barling_AR_US,Barling,AR,US,Northern America,Northern America,35.325647,-94.301601
36326,58922,1960,MLB,American,KCA/OAK,1960_American_KCA/OAK,NewYork_NY_US,New York,NY,US,Northern America,Northern America,43.102443,-75.291082
36327,58922,1960,MLB,American,KC,1960_American_KCA/OAK,NewYork_NY_US,New York,NY,US,Northern America,Northern America,43.102443,-75.291082
36356,59018,1960,MLB,American,BAL,1960_American_BAL,Oxford_NE_US,Oxford,NE,US,Northern America,Northern America,40.248342,-99.633445
36381,59049,1960,MLB,American,BAL,1960_American_BAL,Frostburg_MD_US,Frostburg,MD,US,Northern America,Northern America,39.658143,-78.928357
36803,59610,1960,MLB,American,BOS,1960_American_BOS,LincolnPark_MI_US,Lincoln Park,MI,US,Northern America,Northern America,42.250594,-83.178536
37003,59996,1960,MLB,American,WSH/MIN,1960_American_WSH/MIN,Youngstown_OH_US,Youngstown,OH,US,Northern America,Northern America,41.09978,-80.649519
37005,59996,1960,MLB,American,WSH,1960_American_WSH/MIN,Youngstown_OH_US,Youngstown,OH,US,Northern America,Northern America,41.09978,-80.649519
37117,60233,1960,MLB,American,CWS,1960_American_CWS,Pittsburgh_PA_US,Pittsburgh,PA,US,Northern America,Northern America,40.441694,-79.990086
37122,60233,1960,MLB,American,WSH/MIN,1960_American_WSH/MIN,Pittsburgh_PA_US,Pittsburgh,PA,US,Northern America,Northern America,40.441694,-79.990086
37123,60233,1960,MLB,American,CWS,1960_American_CWS,Pittsburgh_PA_US,Pittsburgh,PA,US,Northern America,Northern America,40.441694,-79.990086
37128,60233,1960,MLB,American,WSH,1960_American_WSH/MIN,Pittsburgh_PA_US,Pittsburgh,PA,US,Northern America,Northern America,40.441694,-79.990086
37129,60234,1960,MLB,American,BAL,1960_American_BAL,Martinsburg_WV_US,Martinsburg,WV,US,Northern America,Northern America,39.456076,-77.963771
37160,60324,1960,MLB,National,CHC,1960_National_CHC,Brooklyn_NY_US,Brooklyn,NY,US,Northern America,Northern America,40.650104,-73.949582
37161,60324,1960,MLB,National,CHC,1960_National_CHC,Brooklyn_NY_US,Brooklyn,NY,US,Northern America,Northern America,40.650104,-73.949582
37185,60439,1960,MLB,American,BAL,1960_American_BAL,LittleRock_AR_US,Little Rock,AR,US,Northern America,Northern America,34.746481,-92.289595
37208,60463,1960,MLB,National,SF,1960_National_SF,SanPedro_CA_US,San Pedro,CA,US,Northern America,Northern America,33.735852,-118.292293
37216,60463,1960,MLB,National,SF,1960_National_SF,SanPedro_CA_US,San Pedro,CA,US,Northern America,Northern America,33.735852,-118.292293
37407,60821,1960,MLB,American,BAL,1960_American_BAL,PottsCamp_MS_US,Potts Camp,MS,US,Northern America,Northern America,34.646294,-89.305004
37427,60853,1960,MLB,American,WSH/MIN,1960_American_WSH/MIN,Payette_ID_US,Payette,ID,US,Northern America,Northern America,44.07822,-116.933771
37443,60853,1960,MLB,American,WSH,1960_American_WSH/MIN,Payette_ID_US,Payette,ID,US,Northern America,Northern America,44.07822,-116.933771
