OBJECTID,id_person,Season,classifica,league_nam,team_name,team_id,City_PoB,State_Pob,State_Abbr,Country_Po,Region_PoB,Group_PoB,PoB_Lat,PoB_Long
91019,56508,2016,MiLB,Eastern,Reading,2016_Eastern_Reading,Miami_FL_US,Miami,FL,US,Northern America,Northern America,25.774266,-80.193659
91120,56548,2016,MiLB,Pacific Coast,Albuquerque,2016_PacificCoast_Albuquerque,OakPark_IL_US,Oak Park,IL,US,Northern America,Northern America,41.885032,-87.784502
91396,56771,2016,MiLB,Pacific Coast,Memphis,2016_PacificCoast_Memphis,CulverCity_CA_US,Culver City,CA,US,Northern America,Northern America,34.021122,-118.396466
91756,56961,2016,MiLB,International,Durham,2016_International_Durham,Redlands_CA_US,Redlands,CA,US,Northern America,Northern America,34.07072,-117.099506
91927,57078,2016,MiLB,Pacific Coast,Omaha,2016_PacificCoast_Omaha,Moncion_SantiagoRodriguez_DO,Moncion, ,DO,Caribbean,Latin America and the Caribbean,19.411408,-71.155673
91933,57078,2016,MiLB,Texas,Northwest Arkansas,2016_Texas_NorthwestArkansas,Moncion_SantiagoRodriguez_DO,Moncion,0,DO,Caribbean,Latin America and the Caribbean,19.411408,-71.155673
92707,57579,2016,MiLB,Arizona,Indians,2016_Arizona_Indians, , ,AZ,US, , ,34.395342,-111.763275
92709,57579,2016,MiLB,Eastern,Akron,2016_Eastern_Akron,FortWayne_IN_US,Fort Wayne,IN,US,Northern America,Northern America,41.07999,-85.138601
92713,57579,2016,MiLB,New York-Pennsylvania,Mahoning Valley,2016_NewYork-Pennsylvania_MahoningValley,FortWayne_IN_US,Fort Wayne,IN,US,Northern America,Northern America,41.07999,-85.138601
92888,57694,2016,MiLB,Pacific Coast,Reno,2016_PacificCoast_Reno,GrantsPass_OR_US,Grants Pass,OR,US,Northern America,Northern America,42.439371,-123.327249
93144,57845,2016,MiLB,International,Louisville,2016_International_Louisville,Gainesville_FL_US,Gainesville,FL,US,Northern America,Northern America,29.651907,-82.324798
93230,57898,2016,MiLB,Pacific Coast,Oklahoma City,2016_PacificCoast_OklahomaCity,Barquisimeto_Lara_VE,Barquisimeto,Lara,VE,South America,Latin America and the Caribbean,10.074037,-69.321567
93451,58036,2016,MiLB,International,Norfolk,2016_International_Norfolk,Santiago_Santiago_DO,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
94029,58466,2016,MiLB,International,Toledo,2016_International_Toledo,Reno_NV_US,Reno,NV,US,Northern America,Northern America,39.52927,-119.813674
94044,58481,2016,MiLB,International,Charlotte,2016_International_Charlotte,PuertoPlata_PuertoPlata_DO,Puerto Plata,Puerto Plata,DO,Caribbean,Latin America and the Caribbean,19.789398,-70.694051
94158,58554,2016,MiLB,Pacific Coast,Salt Lake,2016_PacificCoast_SaltLake,Barcelona_Anzoategui_VE,Barcelona,Anzoategui,VE,South America,Latin America and the Caribbean,10.137301,-64.686253
94248,58608,2016,MiLB,International,Indianapolis,2016_International_Indianapolis,Trujillo_Trujillo_VE,Trujillo,Trujillo,VE,South America,Latin America and the Caribbean,9.369207,-70.433487
94251,58608,2016,MiLB,Eastern,Altoona,2016_Eastern_Altoona,Trujillo_Trujillo_VE,Trujillo,Trujillo,VE,South America,Latin America and the Caribbean,9.369207,-70.433487
94295,58657,2016,MiLB,International,Rochester,2016_International_Rochester,SantaTeresa_Miranda_VE,Santa Teresa,Miranda,VE,South America,Latin America and the Caribbean,10.255306,-66.693718
94449,58742,2016,MiLB,Pacific Coast,Memphis,2016_PacificCoast_Memphis,Richmond_VA_US,Richmond,VA,US,Northern America,Northern America,37.538509,-77.43428
94457,58742,2016,MiLB,Texas,Springfield,2016_Texas_Springfield,Richmond_VA_US,Richmond,VA,US,Northern America,Northern America,37.538509,-77.43428
94546,58793,2016,MiLB,Pacific Coast,Tacoma,2016_PacificCoast_Tacoma,Valencia_Carabobo_VE,Valencia,Carabobo,VE,South America,Latin America and the Caribbean,10.170488,-68.001121
94551,58793,2016,MiLB,Northwest,Everett,2016_Northwest_Everett,Valencia_Carabobo_VE,Valencia,Carabobo,VE,South America,Latin America and the Caribbean,10.170488,-68.001121
94737,58939,2016,MiLB,Gulf Coast,Yankees East,2016_GulfCoast_YankeesEast, , ,FL,US, , ,27.756767,-81.463983
94738,58939,2016,MiLB,Gulf Coast,Yankees East,2016_GulfCoast_YankeesEast, , ,FL,US, , ,27.756767,-81.463983
94739,58939,2016,MiLB,Gulf Coast,Yankees West,2016_GulfCoast_YankeesWest, , ,FL,US, , ,27.756767,-81.463983
94740,58939,2016,MiLB,Gulf Coast,Yankees West,2016_GulfCoast_YankeesWest, , ,FL,US, , ,27.756767,-81.463983
94745,58939,2016,MiLB,New York-Pennsylvania,Staten Island,2016_NewYork-Pennsylvania_StatenIsland,Tampa_FL_US,Tampa,FL,US,Northern America,Northern America,27.94776,-82.458444
94814,58974,2016,MiLB,Arizona,Diamondbacks,2016_Arizona_Diamondbacks,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
94816,58974,2016,MiLB,Pacific Coast,Reno,2016_PacificCoast_Reno,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
94819,58974,2016,MiLB,California,Visalia,2016_California_Visalia,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
95177,59215,2016,MiLB,International,Scranton/Wilkes-Barre,2016_International_Scranton/Wilkes-Barre,LongBeach_CA_US,Long Beach,CA,US,Northern America,Northern America,33.777466,-118.188487
95335,59313,2016,MiLB,Eastern,Akron,2016_Eastern_Akron,WestTerreHaute_IN_US,West Terre Haute,IN,US,Northern America,Northern America,39.465036,-87.450021
95336,59313,2016,MiLB,International,Columbus,2016_International_Columbus,WestTerreHaute_IN_US,West Terre Haute,IN,US,Northern America,Northern America,39.465036,-87.450021
95683,59535,2016,MiLB,Southern,Montgomery,2016_Southern_Montgomery,Vancouver_WA_US,Vancouver,WA,US,Northern America,Northern America,45.630695,-122.674456
95704,59556,2016,MiLB,Pacific Coast,Salt Lake,2016_PacificCoast_SaltLake,Santiago_Santiago_DO,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
95808,59615,2016,MiLB,Pacific Coast,Iowa,2016_PacificCoast_Iowa,FallRiver_MA_US,Fall River,MA,US,Northern America,Northern America,41.701064,-71.154637
95839,59638,2016,MiLB,Pacific Coast,Omaha,2016_PacificCoast_Omaha,Tulsa_OK_US,Tulsa,OK,US,Northern America,Northern America,36.155681,-95.992911
96066,59786,2016,MiLB,International,Pawtucket,2016_International_Pawtucket,LosAngeles_CA_US,Los Angeles,CA,US,Northern America,Northern America,34.054394,-118.243941
96103,59809,2016,MiLB,Pacific Coast,Oklahoma City,2016_PacificCoast_OklahomaCity,Cornelia_GA_US,Cornelia,GA,US,Northern America,Northern America,34.511488,-83.527117
96106,59809,2016,MiLB,Texas,Tulsa,2016_Texas_Tulsa,Cornelia_GA_US,Cornelia,GA,US,Northern America,Northern America,34.511488,-83.527117
96336,59987,2016,MiLB,Gulf Coast,Mets,2016_GulfCoast_Mets, , ,FL,US, , ,27.756767,-81.463983
96338,59987,2016,MiLB,Pacific Coast,Las Vegas,2016_PacificCoast_LasVegas,Fayetteville_AR_US,Fayetteville,AR,US,Northern America,Northern America,36.062584,-94.157433
96341,59987,2016,MiLB,Florida State,St. Lucie,2016_FloridaState_St.Lucie,Fayetteville_AR_US,Fayetteville,AR,US,Northern America,Northern America,36.062584,-94.157433
96403,60032,2016,MiLB,International,Indianapolis,2016_International_Indianapolis,Coldwater_OH_US,Coldwater,OH,US,Northern America,Northern America,40.479769,-84.628291
96404,60032,2016,MiLB,Pacific Coast,New Orleans,2016_PacificCoast_NewOrleans,Coldwater_OH_US,Coldwater,OH,US,Northern America,Northern America,40.479769,-84.628291
96410,60032,2016,MiLB,Florida State,Jupiter,2016_FloridaState_Jupiter,Coldwater_OH_US,Coldwater,OH,US,Northern America,Northern America,40.479769,-84.628291
96412,60032,2016,MiLB,Southern,Jacksonville,2016_Southern_Jacksonville,Coldwater_OH_US,Coldwater,OH,US,Northern America,Northern America,40.479769,-84.628291
97102,60485,2016,MiLB,International,Gwinnett,2016_International_Gwinnett,Guaymas_Sonora_MX,Guaymas,Sonora,MX,Central America,Latin America and the Caribbean,27.921644,-110.899406
97556,60792,2016,MiLB,Pacific Coast,New Orleans,2016_PacificCoast_NewOrleans,Hardeeville_SC_US,Hardeeville,SC,US,Northern America,Northern America,32.280267,-81.072611
97562,60792,2016,MiLB,Pacific Coast,Fresno,2016_PacificCoast_Fresno,Hardeeville_SC_US,Hardeeville,SC,US,Northern America,Northern America,32.280267,-81.072611
97563,60792,2016,MiLB,Southern,Jacksonville,2016_Southern_Jacksonville,Hardeeville_SC_US,Hardeeville,SC,US,Northern America,Northern America,32.280267,-81.072611
98349,61299,2016,MiLB,Carolina,Salem,2016_Carolina_Salem,Barquisimeto_Lara_VE,Barquisimeto,Lara,VE,South America,Latin America and the Caribbean,10.074037,-69.321567
98661,61561,2016,MiLB,Eastern,Erie,2016_Eastern_Erie,Sandusky_OH_US,Sandusky,OH,US,Northern America,Northern America,41.44894,-82.70796
98692,61582,2016,MiLB,International,Louisville,2016_International_Louisville,Margate_FL_US,Margate,FL,US,Northern America,Northern America,26.242509,-80.214148
99137,61863,2016,MiLB,South Atlantic,Lakewood,2016_SouthAtlantic_Lakewood,ValledelaPascua_Guarico_VE,Valle de la Pascua,Guarico,VE,South America,Latin America and the Caribbean,9.213061,-66.002307
99199,61891,2016,MiLB,Pacific Coast,Reno,2016_PacificCoast_Reno,Waco_TX_US,Waco,TX,US,Northern America,Northern America,31.549333,-97.146669
99204,61891,2016,MiLB,Southern,Mobile,2016_Southern_Mobile,Waco_TX_US,Waco,TX,US,Northern America,Northern America,31.549333,-97.146669
99256,61936,2016,MiLB,Pacific Coast,Fresno,2016_PacificCoast_Fresno,CoralSprings_FL_US,Coral Springs,FL,US,Northern America,Northern America,26.264856,-80.265342
99404,62042,2016,MiLB,Pacific Coast,Colorado Springs,2016_PacificCoast_ColoradoSprings,Columbia_CA_US,Columbia,CA,US,Northern America,Northern America,38.036312,-120.401306
99966,62426,2016,MiLB,Southern,Jackson,2016_Southern_Jackson,Bronx_NY_US,Bronx,NY,US,Northern America,Northern America,40.8501,-73.866246
100309,62620,2016,MiLB,International,Rochester,2016_International_Rochester,NorthBattleford_SK_CA,North Battleford,SK,CA,Northern America,Northern America,52.776174,-108.29775
100571,62748,2016,MiLB,Pacific Coast,Colorado Springs,2016_PacificCoast_ColoradoSprings,SanJose_CA_US,San Jose,CA,US,Northern America,Northern America,37.336191,-121.890583
100573,62748,2016,MiLB,Southern,Chattanooga,2016_Southern_Chattanooga,SanJose_CA_US,San Jose,CA,US,Northern America,Northern America,37.336191,-121.890583
100948,63005,2016,MiLB,International,Lehigh Valley,2016_International_LehighValley,Decatur_GA_US,Decatur,GA,US,Northern America,Northern America,33.773758,-84.296069
100962,63007,2016,MiLB,Pacific Coast,Memphis,2016_PacificCoast_Memphis,Rosenberg_TX_US,Rosenberg,TX,US,Northern America,Northern America,29.557183,-95.808562
101074,63080,2016,MiLB,Pacific Coast,Tacoma,2016_PacificCoast_Tacoma,Hyuga_Miyazaki_JP,Hyuga,Miyazaki,JP,Eastern Asia,Asia,32.385613,131.517155
101083,63083,2016,MiLB,International,Durham,2016_International_Durham,Creola_AL_US,Creola,AL,US,Northern America,Northern America,30.891851,-88.039721
101163,63122,2016,MiLB,Pacific Coast,Oklahoma City,2016_PacificCoast_OklahomaCity,Chesterfield_MO_US,Chesterfield,MO,US,Northern America,Northern America,38.656057,-90.574203
101169,63122,2016,MiLB,California,Rancho Cucamonga,2016_California_RanchoCucamonga,Chesterfield_MO_US,Chesterfield,MO,US,Northern America,Northern America,38.656057,-90.574203
101326,63233,2016,MiLB,Texas,Springfield,2016_Texas_Springfield,Galveston_TX_US,Galveston,TX,US,Northern America,Northern America,29.299328,-94.794588
101479,63348,2016,MiLB,Northwest,Everett,2016_Northwest_Everett,Falmouth_MA_US,Falmouth,MA,US,Northern America,Northern America,41.551498,-70.614752
101530,63385,2016,MiLB,International,Gwinnett,2016_International_Gwinnett,Atlanta_GA_US,Atlanta,GA,US,Northern America,Northern America,33.749099,-84.390185
101531,63385,2016,MiLB,Carolina,Carolina,2016_Carolina_Carolina,Atlanta_GA_US,Atlanta,GA,US,Northern America,Northern America,33.749099,-84.390185
101620,63441,2016,MiLB,California,Modesto,2016_California_Modesto,LasVegas_NV_US,Las Vegas,NV,US,Northern America,Northern America,36.166286,-115.149225
101621,63441,2016,MiLB,Eastern,Hartford,2016_Eastern_Hartford,LasVegas_NV_US,Las Vegas,NV,US,Northern America,Northern America,36.166286,-115.149225
101622,63441,2016,MiLB,Pacific Coast,Albuquerque,2016_PacificCoast_Albuquerque,LasVegas_NV_US,Las Vegas,NV,US,Northern America,Northern America,36.166286,-115.149225
102110,63709,2016,MiLB,Pacific Coast,Tacoma,2016_PacificCoast_Tacoma,Ashland_OR_US,Ashland,OR,US,Northern America,Northern America,42.197249,-122.715399
102112,63709,2016,MiLB,Southern,Jackson,2016_Southern_Jackson,Ashland_OR_US,Ashland,OR,US,Northern America,Northern America,42.197249,-122.715399
102248,63789,2016,MiLB,California,Inland Empire,2016_California_InlandEmpire,NewportBeach_CA_US,Newport Beach,CA,US,Northern America,Northern America,33.617009,-117.92944
102360,63860,2016,MiLB,Texas,Frisco,2016_Texas_Frisco,StoneMountain_GA_US,Stone Mountain,GA,US,Northern America,Northern America,33.805272,-84.169788
102665,64035,2016,MiLB,Pacific Coast,Reno,2016_PacificCoast_Reno,Douglasville_GA_US,Douglasville,GA,US,Northern America,Northern America,33.751497,-84.747714
102677,64039,2016,MiLB,International,Charlotte,2016_International_Charlotte,SantaTeresadelTuy_Miranda_VE,Santa Teresa del Tuy,Miranda,VE,South America,Latin America and the Caribbean,10.238857,-66.672261
102679,64039,2016,MiLB,Texas,Corpus Christi,2016_Texas_CorpusChristi,SantaTeresadelTuy_Miranda_VE,Santa Teresa del Tuy,Miranda,VE,South America,Latin America and the Caribbean,10.238857,-66.672261
102966,64273,2016,MiLB,International,Lehigh Valley,2016_International_LehighValley,Caracas_DistritoFederal_VE, ,Carabobo,VE,South America,Latin America and the Caribbean,10.166667,-68.083333
102972,64273,2016,MiLB,Eastern,Reading,2016_Eastern_Reading,Caracas_DistritoFederal_VE,0,Carabobo,VE,South America,Latin America and the Caribbean,10.166667,-68.083333
103010,64296,2016,MiLB,Eastern,Richmond,2016_Eastern_Richmond,LaRomana_LaRomana_DO,La Romana,La Romana,DO,Caribbean,Latin America and the Caribbean,18.427279,-68.97346
103282,64419,2016,MiLB,Eastern,Hartford,2016_Eastern_Hartford,Camuy_PR,Camuy,0,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
103284,64419,2016,MiLB,Pacific Coast,Albuquerque,2016_PacificCoast_Albuquerque,Camuy_PR,Camuy,0,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
103337,64431,2016,MiLB,International,Gwinnett,2016_International_Gwinnett,SantoDomingo_DistritoNacional_DO,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
103480,64520,2016,MiLB,California,Inland Empire,2016_California_InlandEmpire,Cincinnati_OH_US,Cincinnati,OH,US,Northern America,Northern America,39.101454,-84.51246
103590,64597,2016,MiLB,Pacific Coast,Albuquerque,2016_PacificCoast_Albuquerque,SanJosedelosLlanos_SanPedrodeMacoris_DO,San Jose de los Llanos,San Pedro de Macoris,DO,Caribbean,Latin America and the Caribbean,18.511648,-69.479956
103637,64620,2016,MiLB,International,Louisville,2016_International_Louisville,Watertown_NY_US,Watertown,NY,US,Northern America,Northern America,43.974784,-75.910756
103641,64620,2016,MiLB,Southern,Pensacola,2016_Southern_Pensacola,Watertown_NY_US,Watertown,NY,US,Northern America,Northern America,43.974784,-75.910756
103683,64652,2016,MiLB,Pacific Coast,New Orleans,2016_PacificCoast_NewOrleans,Savannah_GA_US,Savannah,GA,US,Northern America,Northern America,32.083541,-81.099834
103684,64652,2016,MiLB,Pacific Coast,Reno,2016_PacificCoast_Reno,Savannah_GA_US,Savannah,GA,US,Northern America,Northern America,32.083541,-81.099834
103805,64730,2016,MiLB,Gulf Coast,Orioles,2016_GulfCoast_Orioles, , ,FL,US, , ,27.756767,-81.463983
103809,64730,2016,MiLB,South Atlantic,Delmarva,2016_SouthAtlantic_Delmarva,Tupelo_MS_US,Tupelo,MS,US,Northern America,Northern America,34.263462,-88.725027
103997,64827,2016,MiLB,California,Stockton,2016_California_Stockton,McDonough_GA_US,McDonough,GA,US,Northern America,Northern America,33.447336,-84.146862
104000,64827,2016,MiLB,Southern,Jacksonville,2016_Southern_Jacksonville,McDonough_GA_US,McDonough,GA,US,Northern America,Northern America,33.447336,-84.146862
104246,64950,2016,MiLB,Southern,Mississippi,2016_Southern_Mississippi,EastFremantle_WesternAustralia_AU,East Fremantle,Western Australia,AU,Australia and New Zealand,Oceania,-32.039905,115.769264
104820,65262,2016,MiLB,Eastern,Richmond,2016_Eastern_Richmond,Reno_NV_US,Reno,NV,US,Northern America,Northern America,39.52927,-119.813674
104851,65284,2016,MiLB,Pacific Coast,Iowa,2016_PacificCoast_Iowa,Caracas_DistritoFederal_VE, ,Carabobo,VE,South America,Latin America and the Caribbean,10.166667,-68.083333
105257,65579,2016,MiLB,International,Charlotte,2016_International_Charlotte,Westerville_OH_US,Westerville,OH,US,Northern America,Northern America,40.126174,-82.92907
105385,65657,2016,MiLB,Gulf Coast,Yankees East,2016_GulfCoast_YankeesEast, , ,FL,US, , ,27.756767,-81.463983
105387,65657,2016,MiLB,International,Scranton/Wilkes-Barre,2016_International_Scranton/Wilkes-Barre,Pawtucket_RI_US,Pawtucket,RI,US,Northern America,Northern America,41.878711,-71.382556
105393,65657,2016,MiLB,Florida State,Tampa,2016_FloridaState_Tampa,Pawtucket_RI_US,Pawtucket,RI,US,Northern America,Northern America,41.878711,-71.382556
105422,65674,2016,MiLB,Pacific Coast,Iowa,2016_PacificCoast_Iowa,FortLauderdale_FL_US,Fort Lauderdale,FL,US,Northern America,Northern America,26.122308,-80.143379
105455,65690,2016,MiLB,Texas,Midland,2016_Texas_Midland,Glendale_CA_US,Glendale,CA,US,Northern America,Northern America,34.142346,-118.248367
105473,65693,2016,MiLB,Gulf Coast,Rays,2016_GulfCoast_Rays, , ,FL,US, , ,27.756767,-81.463983
105475,65693,2016,MiLB,Florida State,Charlotte,2016_FloridaState_Charlotte,Lafayette_LA_US,Lafayette,LA,US,Northern America,Northern America,30.22409,-92.019843
105478,65693,2016,MiLB,International,Durham,2016_International_Durham,Lafayette_LA_US,Lafayette,LA,US,Northern America,Northern America,30.22409,-92.019843
105684,65831,2016,MiLB,International,Indianapolis,2016_International_Indianapolis,Caguas_PR,Caguas, ,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
106005,66040,2016,MiLB,International,Gwinnett,2016_International_Gwinnett,Yaguate_SanCristobal_DO,Yaguate, ,DO,Caribbean,Latin America and the Caribbean,18.336568,-70.179988
106066,66084,2016,MiLB,Pacific Coast,Omaha,2016_PacificCoast_Omaha,Lincoln_NE_US,Lincoln,NE,US,Northern America,Northern America,40.8,-96.667821
106069,66084,2016,MiLB,Texas,Northwest Arkansas,2016_Texas_NorthwestArkansas,Lincoln_NE_US,Lincoln,NE,US,Northern America,Northern America,40.8,-96.667821
106242,66200,2016,MiLB,Pacific Coast,Sacramento,2016_PacificCoast_Sacramento,VillaVasquez_MonteCristi_DO,Villa Vasquez,Monte Cristi,DO,Caribbean,Latin America and the Caribbean,19.721473,-71.444824
106463,66356,2016,MiLB,Florida State,Dunedin,2016_FloridaState_Dunedin,SantoDomingo_DistritoNacional_DO,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
106767,66535,2016,MiLB,Pacific Coast,Sacramento,2016_PacificCoast_Sacramento,Maracaibo_Zulia_VE,Maracaibo, ,VE,South America,Latin America and the Caribbean,10.665156,-71.623075
106774,66535,2016,MiLB,Eastern,Richmond,2016_Eastern_Richmond,Maracaibo_Zulia_VE,Maracaibo,0,VE,South America,Latin America and the Caribbean,10.665156,-71.623075
106888,66594,2016,MiLB,Arizona,Dodgers,2016_Arizona_Dodgers,SanJuan_PR,San Juan, ,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
106893,66594,2016,MiLB,California,Rancho Cucamonga,2016_California_RanchoCucamonga,SanJuan_PR,San Juan,0,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
106897,66594,2016,MiLB,Texas,Tulsa,2016_Texas_Tulsa,SanJuan_PR,San Juan,0,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
107178,66783,2016,MiLB,Florida State,Palm Beach,2016_FloridaState_PalmBeach,PuertoCabello_Carabobo_VE,Puerto Cabello,Carabobo,VE,South America,Latin America and the Caribbean,10.468063,-68.009856
107426,66919,2016,MiLB,California,San Jose,2016_California_SanJose,Ingleside_IL_US,Ingleside,IL,US,Northern America,Northern America,42.175092,-72.632868
107710,67111,2016,MiLB,Pacific Coast,New Orleans,2016_PacificCoast_NewOrleans,NewHaven_CT_US,New Haven,CT,US,Northern America,Northern America,41.308214,-72.925052
107716,67111,2016,MiLB,Pacific Coast,Round Rock,2016_PacificCoast_RoundRock,NewHaven_CT_US,New Haven,CT,US,Northern America,Northern America,41.308214,-72.925052
107816,67190,2016,MiLB,International,Rochester,2016_International_Rochester,Littleton_CO_US,Littleton,CO,US,Northern America,Northern America,39.613321,-105.01665
107907,67248,2016,MiLB,Gulf Coast,Phillies,2016_GulfCoast_Phillies, , ,FL,US, , ,27.756767,-81.463983
107910,67248,2016,MiLB,Eastern,Reading,2016_Eastern_Reading,MapleGrove_MN_US,Maple Grove,MN,US,Northern America,Northern America,45.07598,-93.456105
107911,67248,2016,MiLB,Florida State,Clearwater,2016_FloridaState_Clearwater,MapleGrove_MN_US,Maple Grove,MN,US,Northern America,Northern America,45.07598,-93.456105
107914,67252,2016,MiLB,Pacific Coast,New Orleans,2016_PacificCoast_NewOrleans,Orlando_FL_US,Orlando,FL,US,Northern America,Northern America,28.542118,-81.379046
108070,67385,2016,MiLB,Pacific Coast,Round Rock,2016_PacificCoast_RoundRock,Habikino_Osaka_JP,Habikino,Osaka,JP,Eastern Asia,Asia,34.54158,135.599097
108071,67385,2016,MiLB,Texas,Frisco,2016_Texas_Frisco,Habikino_Osaka_JP,Habikino,Osaka,JP,Eastern Asia,Asia,34.54158,135.599097
108116,67440,2016,MiLB,Pacific Coast,Iowa,2016_PacificCoast_Iowa,LasVegas_NV_US,Las Vegas,NV,US,Northern America,Northern America,36.166286,-115.149225
108117,67440,2016,MiLB,Carolina,Myrtle Beach,2016_Carolina_MyrtleBeach,LasVegas_NV_US,Las Vegas,NV,US,Northern America,Northern America,36.166286,-115.149225
108119,67440,2016,MiLB,Southern,Tennessee,2016_Southern_Tennessee,LasVegas_NV_US,Las Vegas,NV,US,Northern America,Northern America,36.166286,-115.149225
108122,67440,2016,MiLB,Midwest,South Bend,2016_Midwest_SouthBend,LasVegas_NV_US,Las Vegas,NV,US,Northern America,Northern America,36.166286,-115.149225
108223,67496,2016,MiLB,Pacific Coast,Memphis,2016_PacificCoast_Memphis,SanJuan_PR,San Juan, ,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
108228,67496,2016,MiLB,Texas,Springfield,2016_Texas_Springfield,SanJuan_PR,San Juan,0,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
108555,67686,2016,MiLB,International,Pawtucket,2016_International_Pawtucket,FortWorth_TX_US,Fort Worth,TX,US,Northern America,Northern America,32.753177,-97.332746
109352,68232,2016,MiLB,Florida State,Clearwater,2016_FloridaState_Clearwater,PearlCity_HI_US,Pearl City,HI,US,Northern America,Northern America,21.400123,-157.969428
109501,68345,2016,MiLB,Pacific Coast,Colorado Springs,2016_PacificCoast_ColoradoSprings,SanFelix_Bolivar_VE,San Felix,Bolivar,VE,South America,Latin America and the Caribbean,8.344024,-62.654507
109744,68522,2016,MiLB,International,Rochester,2016_International_Rochester,Fresno_CA_US,Fresno,CA,US,Northern America,Northern America,36.72953,-119.708861
109749,68522,2016,MiLB,Southern,Chattanooga,2016_Southern_Chattanooga,Fresno_CA_US,Fresno,CA,US,Northern America,Northern America,36.72953,-119.708861
110047,68766,2016,MiLB,Gulf Coast,Orioles,2016_GulfCoast_Orioles, , ,FL,US, , ,27.756767,-81.463983
110050,68766,2016,MiLB,International,Norfolk,2016_International_Norfolk,PalosHills_IL_US,Palos Hills,IL,US,Northern America,Northern America,41.696699,-87.816998
110051,68766,2016,MiLB,Carolina,Frederick,2016_Carolina_Frederick,PalosHills_IL_US,Palos Hills,IL,US,Northern America,Northern America,41.696699,-87.816998
110080,68778,2016,MiLB,New York-Pennsylvania,State College,2016_NewYork-Pennsylvania_StateCollege,Cartagena_Bolivar_CO,Cartagena,Bolivar,CO,South America,Latin America and the Caribbean,10.423604,-75.524172
110176,68839,2016,MiLB,Pacific Coast,Nashville,2016_PacificCoast_Nashville,Sosua_PuertoPlata_DO,Sosua, ,DO,Caribbean,Latin America and the Caribbean,19.766647,-70.512623
110264,68887,2016,MiLB,Pacific Coast,Salt Lake,2016_PacificCoast_SaltLake,Tampa_FL_US,Tampa,FL,US,Northern America,Northern America,27.94776,-82.458444
110265,68887,2016,MiLB,California,Inland Empire,2016_California_InlandEmpire,Tampa_FL_US,Tampa,FL,US,Northern America,Northern America,27.94776,-82.458444
110694,69109,2016,MiLB,Texas,Frisco,2016_Texas_Frisco,Gilroy_CA_US,Gilroy,CA,US,Northern America,Northern America,37.006508,-121.563172
111636,69689,2016,MiLB,Eastern,Altoona,2016_Eastern_Altoona,Orlando_FL_US,Orlando,FL,US,Northern America,Northern America,28.542118,-81.379046
111680,69728,2016,MiLB,Gulf Coast,Orioles,2016_GulfCoast_Orioles, , ,FL,US, , ,27.756767,-81.463983
111714,69742,2016,MiLB,Pacific Coast,Albuquerque,2016_PacificCoast_Albuquerque,Hartsville_SC_US,Hartsville,SC,US,Northern America,Northern America,34.374043,-80.0734
111830,69821,2016,MiLB,Pacific Coast,Round Rock,2016_PacificCoast_RoundRock,DelrayBeach_FL_US,Delray Beach,FL,US,Northern America,Northern America,26.461463,-80.07282
112024,69920,2016,MiLB,International,Toledo,2016_International_Toledo,Auburndale_FL_US,Auburndale,FL,US,Northern America,Northern America,28.107986,-81.803762
112567,70268,2016,MiLB,International,Syracuse,2016_International_Syracuse,Manati_PR,Manati, ,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
112569,70268,2016,MiLB,Eastern,Harrisburg,2016_Eastern_Harrisburg,Manati_PR,Manati,0,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
112962,70508,2016,MiLB,Southern,Pensacola,2016_Southern_Pensacola,DownersGrove_IL_US,Downers Grove,IL,US,Northern America,Northern America,41.794607,-88.0069
113203,70647,2016,MiLB,Pacific Coast,Reno,2016_PacificCoast_Reno,LaGuaira_Vargas_VE,La Guaira,Vargas,VE,South America,Latin America and the Caribbean,10.598235,-66.930295
113204,70647,2016,MiLB,International,Scranton/Wilkes-Barre,2016_International_Scranton/Wilkes-Barre,LaGuaira_Vargas_VE,La Guaira,Vargas,VE,South America,Latin America and the Caribbean,10.598235,-66.930295
113207,70647,2016,MiLB,Eastern,Trenton,2016_Eastern_Trenton,LaGuaira_Vargas_VE,La Guaira,Vargas,VE,South America,Latin America and the Caribbean,10.598235,-66.930295
